multivalue_hint,contactLinks_1_text,contactLinks_1_url,contactLinks_2_text,contactLinks_2_url,contactLinks_3_text,contactLinks_3_url,contactLinks_4_text,contactLinks_4_url,contactLinks_5_text,contactLinks_5_url,contactLinks_6_text,contactLinks_6_url,contactLinks_7_text,contactLinks_7_url,contactLinks_8_text,contactLinks_8_url,contactLinks_9_text,contactLinks_9_url,infoForContactCenter,officeLinks_10_text,officeLinks_10_url,officeLinks_11_text,officeLinks_11_url,officeLinks_12_text,officeLinks_12_url,officeLinks_13_text,officeLinks_13_url,officeLinks_14_text,officeLinks_14_url,officeLinks_15_text,officeLinks_15_url,officeLinks_16_text,officeLinks_16_url,officeLinks_17_text,officeLinks_17_url,officeLinks_18_text,officeLinks_18_url,officeLinks_1_text,officeLinks_1_url,officeLinks_2_text,officeLinks_2_url,officeLinks_3_text,officeLinks_3_url,officeLinks_4_text,officeLinks_4_url,officeLinks_5_text,officeLinks_5_url,officeLinks_6_text,officeLinks_6_url,officeLinks_7_text,officeLinks_7_url,officeLinks_8_text,officeLinks_8_url,officeLinks_9_text,officeLinks_9_url,websiteLinks_1_text,websiteLinks_1_url,websiteLinks_2_text,websiteLinks_2_url,websiteLinks_3_text,websiteLinks_3_url,websiteLinks_4_text,websiteLinks_4_url,Title,Acronym,Agency,"Agency Tags",Alpha-order-name,"Archive Date","CAH Description","CFO Agency","Child Records",City,Comments,"Contact links","Date Last Reviewed","Directory type","Donated money",Email,"English Toggle Node","English Translation Name","For use by","Form links","Group by","In-person links","Inventory URL",Language,"More info (for contact  center only)","Notify Marketing Team",Owner,"Parent Record","Schedule Publish","See also","Show on AZ Index","SMS services","SOCAP member","Spanish Toggle Node",State,"State Details","Street 1","Street 2",Subdivision,Summary,Synonym,"Toll free number","Top Tasks","TTY number","Website links","Workflow Notification Email","Workflow State (for search indexing)",ZIP,"Asset Topic Taxonomy","Government branch",UUID,Path,"Friendly URL","Phone number","Post date","Updated date","English Toggle","Spanish Toggle",Nid,Synonym_Count,langcode,alias,phonehint,"Street 3",phone_1,toll_1,tty_1,toll_2,toll_3,toll_4,tty_2,tty_3,phone_2,phone_3
contact_1-website_1-office_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Centro para la Seguridad Alimentaria y la Nutrición Aplicada (en inglés)",https://www.fda.gov/AboutFDA/CentersOffices/OfficeofFoods/CFSAN/default.htm,,,,,,,"Centro para la Seguridad Alimentaria y la Nutrición Aplicada",,,,"Centro para la Seguridad Alimentaria y la Nutrición Aplicada",,,Yes,,"College Park",,,,"Federal Agencies",No,,210479,"(Center for Food Safety and Applied Nutrition - CFSAN)","USAGov en Español, NCC Knowledge Base",,None,,,Spanish,,No,"Marleen Gonzalez-Hernandez","Administración de Alimentos y Medicamentos",,,Yes,,No,,MD,,"Center for Food Safety and Applied Nutrition (CFSAN)","5100 Paint Branch Parkway HFS-555","Center for Food Safety and Applied Nutrition (CFSAN)","El Centro para la Seguridad Alimentaria y la Nutrición Aplicada (en inglés)  ofrece diversos recursos e información a consumidores, profesionales de la salud, educadores y la industria sobre los procesos de seguridad de alimentos y bebidas.",,"1-888-723-3366 (pregunte por un traductor)",,,"Centro para la Seguridad Alimentaria y la Nutrición Aplicada (en inglés)",,,20740-3835,,None,79196322-1e63-46ab-80e5-5ee8a1ab637e,/node/210821,,,1428951945,1554747546,"Center for Food Safety and Applied Nutrition",,210821,,es,/agencias/centro-para-la-seguridad-alimentaria-y-la-nutricion-aplicada,phone_1-toll_1-tty_1,,,"1-888-723-3366 (pregunte por un traductor)",,,,,,,,
contact_1-website_1-office_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Public Affairs",https://www.energy.gov/news-blog,,,,,,,"Public Affairs",,,,"Department of Energy-CSPA",,,No,,Washington,"Dec. 14, 2017 Fixed broken link to the website. sa",,,"Federal Agencies",No,,,,"USA.gov, NCC Knowledge Base",,None,,,English,,No,shoshana.mayden@gsa.gov,"U.S. Department of Energy",,,No,,No,,DC,,"Department of Energy","1000 Independence Ave., SW",,"The Department of Energy Public Affairs office.",,1-800-342-5363,,,"Public Affairs",,,20585,,None,4d51e39c-6d9d-48a0-918f-893188a45f8d,/content/public-affairs,,202-586-5575,1428951945,1522898340,,,209711,,en,/agencies/public-affairs,phone_1-toll_1-tty_1,,202-586-5575,1-800-342-5363,,,,,,,,
contact_1-website_1-office_1,"Contact the Office of the Pardon Attorney",https://www.justice.gov/pardon/contact-office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Office of the Pardon Attorney",http://www.usdoj.gov/pardon/index.html,,,,,,,"Office of the Pardon Attorney",,DOJ-Justice,DOJ-Justice,"Office of the Pardon Attorney",,,No,,Washington,,"Contact the Office of the Pardon Attorney",,"Federal Agencies",No,USPardon.Attorney@usdoj.gov,,,"USA.gov, NCC Knowledge Base","Office of the Pardon Attorney Formshttps://www.justice.gov/forms",None,,,English,,No,joanne.mcgovern@gsa.gov,"U.S. Department of Justice",,,Yes,,No,,DC,,"145 N St., NE","Room 5E.508",,"The Office of the Pardon Attorney assists the president in the exercise of executive clemency by reviewing clemency applications and making recommendations.","Pardon Attorney, Office of",,,,"Office of the Pardon Attorney",,,20530,,"Executive Department Sub-Office/Agency/Bureau",afe071fe-d031-464d-a918-12a556b5cdc7,/content/office-pardon-attorney,,1-202-616-6070,1428951945,1574096769,,,210369,1,en,/agencies/office-pardon-attorney,phone_1-toll_1-tty_1,,1-202-616-6070,,,,,,,,,
contact_1-website_1-office_1,"Contact the National Nuclear Security Administration",https://www.energy.gov/nnsa/nnsa-contact-us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"National Nuclear Security Administration",https://www.energy.gov/nnsa/national-nuclear-security-administration,,,,,,,"National Nuclear Security Administration",,DOE-Energy,DOE-Energy,"National Nuclear Security Administration",,,No,,Washington,,"Contact the National Nuclear Security Administration",,"Federal Agencies",No,,,,"USA.gov, NCC Knowledge Base","Nuclear Materials Management and Safeguards System Formshttps://www.energy.gov/nnsa/nuclear-materials-management-and-safeguards-system-nmmss",None,,,English,,No,joanne.mcgovern@gsa.gov,"U.S. Department of Energy",,,Yes,,No,,DC,,"1000 Independence Ave., SW",,,"The National Nuclear Security Administration works to ensure that the nation's stockpile of nuclear weapons is safe and secure. It also works to ensure the safety of naval nuclear reactors, is the first responder in case of nuclear emergency, and works on worldwide nuclear nonproliferation issues.",,1-800-342-5363,,,"National Nuclear Security Administration",,,20585,,"Executive Department Sub-Office/Agency/Bureau",2b98131c-de71-4b9f-9af0-b14ff4ada234,/content/national-nuclear-security-administration,,"1-202-586-5000 (Energy Switchboard)",1428951945,1528743994,,,210339,,en,/agencies/national-nuclear-security-administration,phone_1-toll_1-tty_1,,"1-202-586-5000 (Energy Switchboard)",1-800-342-5363,,,,,,,,
contact_1-website_1-office_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oficina de Minería de Superficie (en inglés)",http://www.osmre.gov/,,,,,,,"Oficina de Minería de Superficie",,,,"Oficina de Minería de Superficie",,,Yes,,Washington,,,,"Federal Agencies",No,"getinfo@osmre.gov (en inglés)",210406,"(Office of Surface Mining)","USAGov en Español, NCC Knowledge Base",,None,,,Spanish,,No,ana.ayanegui@gsa.gov,"Departamento del Interior",,,Yes,,No,,DC,,"Office of Surface Mining","1951 Constitution Avenue, NW","Office of Surface Mining","La 			Oficina de Minería de Superficie  (en inglés) asegura que las minas de carbón operen de una manera que proteja a los ciudadanos y el medio ambiente durante el proceso de extracción y procesamiento, y que la tierra vuelva a tener un uso beneficioso después de la actividad minera.",,,,1-202-208-2694,"Oficina de Minería de Superficie (en inglés)",,,20240,,None,c668acab-7f2d-4a24-8670-191f3c3fe1e2,/node/210752,,"1-202-208-2565 (en inglés)",1428951945,1569000803,"Office of Surface Mining, Reclamation and Enforcement",,210752,,es,/agencias/oficina-de-mineria-de-superficie,phone_1-toll_1-tty_1,,"1-202-208-2565 (en inglés)",,1-202-208-2694,,,,,,,
contact_1-website_1-office_1,"Contact the U.S. Central Command (CENTCOM)",https://www.centcom.mil/CONTACT/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U.S. Central Command (CENTCOM)",https://www.centcom.mil/,,,,,,,"U.S. Central Command",CENTCOM,DOD-Defense,DOD-Defense,"U.S. Central Command (CENTCOM)",,,No,,"MacDill Air Force Base",,"Contact the U.S. Central Command (CENTCOM)",,"Federal Agencies",No,,,,"USA.gov, NCC Knowledge Base",,None,,,English,,No,joanne.mcgovern@gsa.gov,"Unified Combatant Commands",,,Yes,,No,,FL,,"7115 South Boundary Blvd.",,,"The Central Command is responsible for defending and promoting U.S. interests in 20 nations in the Middle East, Central and South Asia, and the strategic waterways that surround them.","Central Command",,,,"U.S. Central Command (CENTCOM)",,,33621-5101,,"Executive Department Sub-Office/Agency/Bureau",3a98c7ed-4f86-4904-bc2d-1b9fc11d8b1f,/content/us-central-command,,1-813-828-1110,1428951945,1632146593,,,210178,1,en,/agencies/us-central-command,phone_1-toll_1-tty_1,,1-813-828-1110,,,,,,,,,
contact_1-website_1-office_1,"Contact the Defense Nuclear Facilities Safety Board",https://www.dnfsb.gov/contact-us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Defense Nuclear Facilities Safety Board",https://www.dnfsb.gov/,,,,,,,"Defense Nuclear Facilities Safety Board",,,,DNFSB,,,No,,Washington,,"Contact the Defense Nuclear Facilities Safety Board",,"Federal Agencies",No,mailbox@dnfsb.gov,,,"USA.gov, NCC Knowledge Base",,None,,,English,,No,joanne.mcgovern@gsa.gov,,,,Yes,,No,,DC,,"625 Indiana Ave., NW","Suite 700",,"The Defense Nuclear Facilities Safety Board reviews the content and implementation of health and safety standards at Department of Energy Defense Nuclear Facilities. The board also makes recommendations to the President and Secretary of Energy regarding health and safety issues at Defense Nuclear Facilities.",,,,,"Defense Nuclear Facilities Safety Board",,,20004,,"Independent Agency",07bdeedc-41e9-470a-8678-78cf02b4e095,/content/defense-nuclear-facilities-safety-board,,1-202-694-7000,1428951945,1632152419,,,210446,,en,/agencies/defense-nuclear-facilities-safety-board,phone_1-toll_1-tty_1,,1-202-694-7000,,,,,,,,,
contact_1-website_1-office_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oficina de Servicios Fiscales (en inglés)",http://www.fiscal.treasury.gov,,,,,,,"Oficina de Servicios Fiscales",,,,"Oficina de Servicios Fiscales",,,No,,Washington,,,,"Federal Agencies",No,,210660,"Bureau of the Fiscal Service","USAGov en Español, NCC Knowledge Base",,None,,,Spanish,,No,shoshana.mayden@gsa.gov,"Departamento del Tesoro",,,Yes,,No,,DC,,"401 14th St., SW",,,"Esta oficina opera los sistemas de recolección y depósito del gobierno, y toma prestado dinero (bonos de ahorro) a través de Treasury Direct.",,"1-800-304-3107 (Para español presione el 2)",,,"Oficina de Servicios Fiscales (en inglés) ",,,20227,,"Executive Department Sub-Office/Agency/Bureau",21eabf37-42c7-4de6-801a-75104154e846,/content/bureau-fiscal-service-0,,,1428951945,1569591515,"Bureau of the Fiscal Service",,210257,,es,/agencias/bureau-fiscal-service-0,phone_1-toll_1-tty_1,,,"1-800-304-3107 (Para español presione el 2)",,,,,,,,
contact_1-website_1-office_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Instituto Nacional de Alfabetización (en inglés)",https://lincs.ed.gov/,,,,,,,"Instituto Nacional de Alfabetización",,,,"Instituto Nacional de Alfabetización",,,Yes,,Washington,,,,"Federal Agencies",No,"info@lincs.ed.gov (en inglés)",214479,"(National Institute for Literacy)","USAGov en Español, NCC Knowledge Base",,None,,,Spanish,,No,russell.oneill@gsa.gov,"Departamento de Educación",,,Yes,,No,,DC,,"National Institute for Literacy","1775 I Street, NW","National Institute for Literacy","El Instituto Nacional de Alfabetización (en inglés) proporciona apoyo para el desarrollo de servicios de alfabetización a nivel local, estatal y nacional. El Instituto tiene como objetivo asegurar que todas las personas con necesidades de alfabetización tengan acceso a los servicios necesarios.",,,,,"Instituto Nacional de Alfabetización (en inglés)",,,20006,,None,65339416-9c96-41cb-9993-4af0dad14fae,/node/210678,,"1-202-233-2025 (en inglés)",1428951945,1568916384,"Literacy Information and Communication System",,210678,,es,/agencias/instituto-nacional-de-alfabetizacion,phone_1-toll_1-tty_1,"Suite 730","1-202-233-2025 (en inglés)",,,,,,,,,
contact_1-website_1-office_1,"Información de contacto para las oficinas locales del Programa de Sustento de Menores (en inglés)",https://www.acf.hhs.gov/css/map/state-and-tribal-child-support-agency-contacts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oficina para el Cumplimiento del Sustento de Menores (en inglés)",https://www.acf.hhs.gov/css,,,,,,,"Oficina para el Cumplimiento del Sustento de Menores",OCSE,,,"Oficina para el Cumplimiento del Sustento de Menores",,,Yes,,Washington,,"Información de contacto para las oficinas locales del Programa de Sustento de Menores (en inglés)",,"Federal Agencies",No,,209700,"(Office of Child Support Enforcement)","USAGov en Español, NCC Knowledge Base",,None,,,Spanish,,No,russell.oneill@gsa.gov,"Departamento de Salud y Servicios Humanos",,,Yes,,No,,DC,,"Office of Child Support Enforcement","370 L'Enfant Promenade, SW","Office of Child Support Enforcement","La misión de la Oficina para el Cumplimiento del Sustento de Menores (en inglés) es mejorar el bienestar de los niños mediante medidas que aseguren asistencia para obtener apoyo económico y médico a menores a través de la localización de los padres, el establecimiento de la paternidad y las obligaciones de sustento de menores, y el monitoreo y cumplimiento de tales obligaciones.",,,,,"Oficina para el Cumplimiento del Sustento de Menores (en inglés)",,,20447,,None,84ae2b5c-9fee-4b85-abe0-74425726e40d,/node/210823,,202-401-9373,1428951945,1630513460,"Office of Child Support Enforcement",,210823,,es,/agencias/oficina-para-el-cumplimiento-del-sustento-de-menores,phone_1-toll_1-tty_1,,202-401-9373,,,,,,,,,
contact_1-website_1-office_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Surplus Federal Property Sales (GSA online auctions)",https://gsaauctions.gov/gsaauctions/gsaauctions,,,,,,,"Surplus Federal Property Sales",,,,"General Services Administration-SFP",,,No,,Washington,"7/19/10 JZ made slight change to description
6/25/12 MJ updated  toll free number MJ",,,"Federal Agencies",No,,,,"USA.gov, NCC Knowledge Base, Print CAH",,None,,,English,,No,shoshana.mayden@gsa.gov,"General Services Administration",,,No,,No,210795,DC,,"1800 F St., NW",,,"GSA helps federal agencies dispose of unneeded property by selling directly to the public. It sells personal property, real estate, and vehicles to the public through online auctions.",,1-866-333-7472,,,"Surplus Federal Property Sales (GSA online auctions)",,,20405,,"Executive Department Sub-Office/Agency/Bureau",b8a52cdf-4c70-41b6-a07a-de71c884cb6e,/content/surplus-federal-property-sales,,,1428951945,1592329746,,"Venta de Propiedad Federal",209713,,en,/agencies/surplus-federal-property-sales,phone_1-toll_1-tty_1,,,1-866-333-7472,,,,,,,,
contact_1-website_1-office_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pentagon Force Protection Agency",https://www.pfpa.mil/,,,,,,,"Pentagon Force Protection Agency",,,,"Pentagon Force Protection Agency",,,No,,,,,,"Federal Agencies",No,pfpa.pentagon.cco.mbx.general@mail.mil,,,"USA.gov, NCC Knowledge Base",,None,,,English,,No,joanne.mcgovern@gsa.gov,"U.S. Department of Defense",,,Yes,,No,,AK,,,,,"The Pentagon Force Protection Agency is a civilian agency that protects the occupants, visitors, and infrastructure of Pentagon facilities.",,,,1-703-693-7008,"Pentagon Force Protection Agency",,,,,"Executive Department Sub-Office/Agency/Bureau",23056d8b-3309-4415-b9fe-b3bb3f258995,/content/pentagon-force-protection-agency,,"1-703-697-1001###1-703-697-5555 (Emergencies)",1428951945,1569008790,,,210371,,en,/agencies/pentagon-force-protection-agency,phone_2-toll_1-tty_1,,1-703-697-1001,,1-703-693-7008,,,,,,"1-703-697-5555 (Emergencies)",
contact_1-website_1-office_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Administración Nacional de Aeronáutica y el Espacio (NASA)",https://www.nasa.gov/about/highlights/En_Espanol.html,,,,,,,"Administración Nacional de Aeronáutica y el Espacio",NASA,,,"Administración Nacional de Aeronáutica y el Espacio (NASA)",,,Yes,,Washington,,,,"Federal Agencies",No,public-inquiries@hq.nasa.gov,210317,"(National Aeronautics and Space Administration)","USAGov en Español, NCC Knowledge Base",,None,,,Spanish,,No,russell.oneill@gsa.gov,,,,Yes,,No,,DC,,"NASA Headquarters","Suite 5K39","NASA Headquarters","La 			Administración Nacional de Aeronáutica y el Espacio (NASA) ayuda a entender y proteger el planeta, y explora el universo.",,,,,"Administración Nacional de Aeronáutica y el Espacio (NASA)",,,20546,,None,38bdecdb-21a8-422d-bf05-09165ea0a54b,/node/210754,,"202-358-0001 (pregunte por un traductor)",1428951945,1631906883,"National Aeronautics and Space Administration",,210754,,es,/agencias/administracion-nacional-de-aeronautica-y-el-espacio,phone_1-toll_1-tty_1,,"202-358-0001 (pregunte por un traductor)",,,,,,,,,
contact_1-website_1-office_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chief Financial Officers Council",https://www.cfo.gov,,,,,,,"Chief Financial Officers Council",,,,"Chief Financial Officers Council",,,No,,,,,,"Federal Agencies",No,,,,"USA.gov, NCC Knowledge Base",,None,,,English,,No,joanne.mcgovern@gsa.gov,,,,Yes,,No,,AK,,,,,"The Chief Financial Officers Council works to improve financial management in the U.S. government.",,,,,"Chief Financial Officers Council",,,,,None,63b9efa7-d803-4308-8f01-2c5df3bd8f48,/content/chief-financial-officers-council,,,1428951945,1607973459,,,210180,,en,/agencies/chief-financial-officers-council,phone_1-toll_1-tty_1,,,,,,,,,,,
contact_1-website_1-office_1,"Contact the Farm Credit Administration",https://www.fca.gov/utility-pages/contact-us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Farm Credit Administration",https://www.fca.gov/,,,,,,,"Farm Credit Administration",,,,FCA,,,No,,McLean,,"Contact the Farm Credit Administration",,"Federal Agencies",No,info-line@fca.gov,,,"USA.gov, NCC Knowledge Base",,None,,,English,,No,joanne.mcgovern@gsa.gov,,,,Yes,,No,,VA,,"1501 Farm Credit Dr.",,,"The Farm Credit Administration is an independent financial regulatory agency that oversees the Farm Credit System, a nationwide network of lending institutions that serve farmers, ranchers, agricultural cooperatives, and other eligible borrowers. It also oversees the Federal Agricultural Mortgage Corporation or Farmer Mac, which provides a secondary market for agricultural real estate mortgage loans, rural housing loans, and rural cooperative loans.",,1-703-883-4056,,1-703-883-4056,"Farm Credit Administration",,,22102-5090,,"Independent Agency",556892a0-b913-44e6-ae90-0b912cec8655,/content/farm-credit-administration,,,1428951945,1648558393,,,210448,,en,/agencies/farm-credit-administration,phone_1-toll_1-tty_1,,,1-703-883-4056,1-703-883-4056,,,,,,,
contact_1-website_1-office_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Instituto Nacional de Artritis y Enfermedades Musculoesqueléticas y de la Piel",http://www.niams.nih.gov/Portal_En_Espanol/default.asp,,,,,,,"Instituto Nacional de Artritis y Enfermedades Musculoesqueléticas y la Piel",,,,"Instituto Nacional de Artritis y Enfermedades Musculoesqueléticas y de la Piel",,,No,,Bethesda,,,,"Federal Agencies",No,"niamsinfo@mail.nih.gov (en inglés)",210160,"(National Institute of Arthritis and Musculoskeletal and Skin Diseases)","USAGov en Español, NCC Knowledge Base",,None,,,Spanish,,No,"Marleen Gonzalez-Hernandez","Institutos Nacionales de la Salud",,,Yes,,No,,MD,,"NIAMS National Institutes of Health","1 AMS Circle","NIAMS National Institutes of Health","El Instituto Nacional de Artritis y Enfermedades Musculoesqueléticas y de la Piel apoya la investigación de las causas, tratamiento y prevención de la artritis, las enfermedades musculoesqueléticas y de la piel.",,"1-877-226-4267 (para español, presione el 2)",,,"Instituto Nacional de Artritis y Enfermedades Musculoesqueléticas y de la Piel",,,20892,,None,137a8527-8b08-4bc0-af36-1ec4b1860bf7,/node/210680,,,1428951945,1554749594,"National Institute of Arthritis, Musculoskeletal and Skin Diseases",,210680,,es,/agencias/instituto-nacional-de-artritis-y-enfermedades-musculoesqueleticas-y-la-piel,phone_1-toll_1-tty_1,,,"1-877-226-4267 (para español, presione el 2)",,,,,,,,
contact_1-website_1-office_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Línea Nacional de Niños Fugitivos (en inglés)",https://www.1800runaway.org/,,,,,,,"Línea Nacional de Niños Fugitivos",NRS,,,"Línea Nacional de Niños Fugitivos",,,Yes,,Chicago,,,"09/14/2016 - 12:00","Federal Agencies",No,info@nrscrisisline.org,209696,"(National Runaway Switchboard)","USAGov en Español, NCC Knowledge Base",,None,,,Spanish,,No,russell.oneill@gsa.gov,"Departamento de Salud y Servicios Humanos",,,Yes,,No,,IL,,"National Runaway Switchboard","3080 N. Lincoln Ave.","National Runaway Switchboard","La Línea Nacional de Niños Fugitivos tiene como misión ayudar a los jóvenes estadounidenses fugitivos o sin hogar a alejarse de la vida en las calles.",,"1-800-786-2929 (pida un traductor)",,,"Línea Nacional de Niños Fugitivos (en inglés)",,,60657,,"Executive Department Sub-Office/Agency/Bureau",8af896c6-dc8f-4318-bf38-28ec65e41122,/node/210825,,,1428951945,1619724300,"National Runaway Safeline",,210825,,es,/agencias/linea-nacional-de-ni-nos-fugitivos,phone_1-toll_1-tty_1,,,"1-800-786-2929 (pida un traductor)",,,,,,,,
contact_1-website_1-office_1,"Contact the Transportation Security Administration",https://www.tsa.gov/contact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Transportation Security Administration (TSA)",https://www.tsa.gov,,,,,,,"Transportation Security Administration",TSA,DHS-Homeland,"DHS-Homeland, DOT-Transportation","Department of Homeland Security-DHS1",,,No,,,"9/15/09 Info OK. JR
7/16/11: SL updated record
14/07/30: TSA site has no mailing address; removed --GS
2/4/16: Updated contact information as per email from TSA webmaster on 2/3/16 - Gabby
March 9, 2017 Top Task add Liquids rule and add Prohibited Items per Meghan and Aranxta list. sa","Contact the Transportation Security Administration",,"Federal Agencies",No,TSA-ContactCenter@tsa.dhs.gov,,,"USA.gov, NCC Knowledge Base, Print CAH",,None,,,English,,No,joanne.mcgovern@gsa.gov,"U.S. Department of Homeland Security",,,Yes,,No,210779,AK,,,,,"The Transportation Security Administration (TSA) protects the nation's transportation systems to ensure freedom of movement for people and commerce.",,1-866-289-9673,"Liquids Rule 
Prohibited Items ",,"Transportation Security Administration (TSA)",,,,,"Executive Department Sub-Office/Agency/Bureau",ab117760-9b66-4eea-afcd-488c2b2fa79a,/content/transportation-security-administration,,,1428951945,1620050427,,"Administración de Seguridad en el Transporte",209715,,en,/agencies/transportation-security-administration,phone_1-toll_1-tty_1,,,1-866-289-9673,,,,,,,,
contact_1-website_1-office_1,"Contact the Office of Policy Development and Research",https://www.huduser.gov/portal/about/pdrconta.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Office of Policy Development and Research",https://www.huduser.gov/portal/home.html,,,,,,,"Office of Policy Development and Research",,HUD-Housing,HUD-Housing,"Policy Development and Research (HUD)",,,No,,Washington,,"Contact the Office of Policy Development and Research",,"Federal Agencies",No,helpdesk@huduser.org,,,"USA.gov, NCC Knowledge Base",,None,,,English,,No,joanne.mcgovern@gsa.gov,"U.S. Department of Housing and Urban Development",,,Yes,,No,,DC,,"HUD USER","P.O. Box 23268",,"The Office of Policy Development and Research provides the Department of Housing and Urban Development up-to-date information and analysis of housing and community development issues.","Policy Development and Research",1-800-245-2691,,1-800-927-7589,"Office of Policy Development and Research",,,20026-3268,,"Executive Department Sub-Office/Agency/Bureau",95a2e1c6-6bf4-4099-8d3d-daa677b18321,/content/office-policy-development-and-research,,1-202-708-3178,1428951945,1608562199,,,210373,1,en,/agencies/office-policy-development-and-research,phone_1-toll_1-tty_1,,1-202-708-3178,1-800-245-2691,1-800-927-7589,,,,,,,
contact_1-website_1-office_1,"Formulario de contacto",https://espanol.ninds.nih.gov/es/contactenos.aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Instituto Nacional de Trastornos Neurológicos y Accidentes Cerebrovasculares",https://espanol.ninds.nih.gov/,,,,,,,"Instituto Nacional de Trastornos Neurológicos y Accidentes Cerebrovascular",NINDS,HHS-Health,,"Instituto Nacional de Trastornos Neurológicos y Accidentes Cerebrovasculares",,,Yes,,Bethesda,,"Formulario de contacto",,"Federal Agencies",No,preguntasNINDS@nih.gov,214484,"(National Institute of Neurological Disorders and Stroke)","USAGov en Español, NCC Knowledge Base",,None,,,Spanish,,No,"Marleen Gonzalez-Hernandez","Institutos Nacionales de la Salud",,,Yes,,No,,MD,,"NIH Neurological Institute","P.O. Box 5801","NIH Neurological Institute","El Instituto Nacional de Trastornos Neurológicos y Accidentes Cerebrovasculares investiga las causas, la prevención, el diagnóstico y el tratamiento de las enfermedades neurológicas como la parálisis cerebral, la enfermedad de Parkinson, la esclerosis múltiple, el autismo, y los derrames cerebrales.",,"1-800-352-9424 (pregunte por un traductor)",,,"Instituto Nacional de Trastornos Neurológicos y Accidentes Cerebrovasculares",,,20824,,None,8916714f-d83c-4a98-8173-784122496b53,/node/210756,,,1428951945,1622146561,"National Institute of Neurological Disorders and Stroke",,210756,,es,/agencias/instituto-nacional-de-trastornos-neurologicos-y-accidentes-cerebrovascular,phone_1-toll_1-tty_1,,,"1-800-352-9424 (pregunte por un traductor)",,,,,,,,
contact_1-website_1-office_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chief Information Officers Council",https://www.cio.gov/,,,,,,,"Chief Information Officers Council",,,,"Chief Information Officers Council",,,No,,,,,,"Federal Agencies",No,feedback@cio.gov,,,"USA.gov, NCC Knowledge Base",,None,,,English,,No,joanne.mcgovern@gsa.gov,,,,Yes,,No,,AK,,,,,"The CIO Council is the principal interagency forum on Federal agency practices for information technology management.",,,,,"Chief Information Officers Council",,,,,None,ca6ab64f-306e-455e-8f01-ce1ed3a2df86,/content/chief-information-officers-council,,,1428951945,1607031451,,,210182,,en,/agencies/chief-information-officers-council,phone_1-toll_1-tty_1,,,,,,,,,,,
